sample_id,label,frame_index,timestamp,right_pinky_0,right_pinky_1,right_pinky_2,right_ring_0,right_ring_1,right_ring_2,right_middle_0,right_middle_1,right_middle_2,right_index_0,right_index_1,right_index_2,right_thumb_0,right_thumb_1,right_thumb_2,right_thumb_3,right_hand_imu_w,right_hand_imu_x,right_hand_imu_y,right_hand_imu_z,right_forearm_imu_w,right_forearm_imu_x,right_forearm_imu_y,right_forearm_imu_z,right_upper_arm_imu_w,right_upper_arm_imu_x,right_upper_arm_imu_y,right_upper_arm_imu_z,left_pinky_0,left_pinky_1,left_pinky_2,left_ring_0,left_ring_1,left_ring_2,left_middle_0,left_middle_1,left_middle_2,left_index_0,left_index_1,left_index_2,left_thumb_0,left_thumb_1,left_thumb_2,left_thumb_3,left_hand_imu_w,left_hand_imu_x,left_hand_imu_y,left_hand_imu_z,left_forearm_imu_w,left_forearm_imu_x,left_forearm_imu_y,left_forearm_imu_z,left_upper_arm_imu_w,left_upper_arm_imu_x,left_upper_arm_imu_y,left_upper_arm_imu_z
2,taleb,10,1623281404,-6,0,71,1,-5,100,-4,11,95,-11,-10,4,12,-50,0,13,0.7197780498086593,-0.02512500129686461,-0.6658470300790407,0.19477139546878425,0.927918620308047,0.21641991660415846,0.04149582781340874,-0.3006783872879684,0.5126666737636022,0.6418335752746261,0.42244769713558666,0.3830933116047473,9,-10,36,11,-6,0,3,0,0,20,-9,0,15,-50,13,13,0.9359516673497739,0.05140026686341623,0.2596750130562491,-0.23220987627544185,0.7266589554054742,0.37861065880677247,-0.5712714593002562,0.047640932352576326,0.23215608953499278,0.5394477574671789,-0.27061541596088634,-0.762802046818761
2,taleb,11,1623302481,-6,0,71,1,-5,100,-4,11,95,-11,-10,4,12,-50,0,13,0.7176486034211217,-0.03139886776434768,-0.6632299308470625,0.21004885758768654,0.9313991458871377,0.20906966685341175,0.049956566731149205,-0.2937512372881235,0.49991992347664704,0.6687878390143738,0.41782159924508927,0.358089383605492,9,-10,34,11,-6,0,3,0,0,20,-9,0,15,-50,13,13,0.9395660562886525,0.03788721918654733,0.2521959472339176,-0.22842381396289957,0.7251365871128488,0.3833960097595227,-0.5702426667485225,0.04480778760304642,0.220589576488318,0.5435513193300362,-0.2794886177690213,-0.760117302439542
2,taleb,12,1623323673,-6,0,71,1,-5,100,-4,11,95,-11,-10,4,12,-50,0,13,0.7166616259933579,-0.034127639892206726,-0.6597543882944504,0.22350712692131475,0.9343266536009408,0.2011450562776941,0.054516416548398616,-0.2891405775016468,0.48659565593888937,0.6928286717141383,0.4127890819325931,0.3358843135047679,9,-10,34,11,-6,0,3,0,0,20,-9,0,15,-50,13,13,0.9395660562886525,0.03788721918654733,0.2521959472339176,-0.22842381396289957,0.7251365871128488,0.3833960097595227,-0.5702426667485225,0.04480778760304642,0.220589576488318,0.5435513193300362,-0.2794886177690213,-0.760117302439542
2,taleb,13,1623343373,-6,0,72,1,-4,100,-4,11,95,-11,-10,4,12,-50,0,13,0.7179689516317552,-0.03482802153229886,-0.6553976607547287,0.23186498295481034,0.9371528702309279,0.19572495517336336,0.054542731054815996,-0.2836569631698716,0.4737337819333311,0.7111825836345274,0.40943448152200307,0.3196232796277012,9,-10,34,11,-6,0,3,0,0,20,-9,0,15,-50,13,13,0.9395660562886525,0.03788721918654733,0.2521959472339176,-0.22842381396289957,0.7251365871128488,0.3833960097595227,-0.5702426667485225,0.04480778760304642,0.220589576488318,0.5435513193300362,-0.2794886177690213,-0.760117302439542
2,taleb,14,1623363343,-6,0,72,1,-4,100,-4,11,95,-11,-10,4,12,-50,0,13,0.718686244896055,-0.038140518587915444,-0.6517060927130917,0.239404305713469,0.9392811242011229,0.19264510288509165,0.05626587594659138,-0.2783395907577357,0.4606645763174245,0.7281867373266954,0.4057935741387273,0.3047356195862319,9,-10,34,11,-6,0,3,0,0,20,-9,0,15,-50,13,13,0.9395660562886525,0.03788721918654733,0.2521959472339176,-0.22842381396289957,0.7251365871128488,0.3833960097595227,-0.5702426667485225,0.04480778760304642,0.220589576488318,0.5435513193300362,-0.2794886177690213,-0.760117302439542
2,taleb,15,1623382964,-6,0,72,1,-4,100,-4,11,95,-11,-10,4,12,-50,0,13,0.7193873011243456,-0.03862141425135855,-0.6475974009406247,0.24820913414228624,0.9406090040140477,0.1876393981415058,0.05817207073707101,-0.27687923458488156,0.44771584149382804,0.7426368802250054,0.4031012240315388,0.29248998536448556,9,-10,33,11,-6,0,3,0,0,20,-9,0,15,-50,13,13,0.943061978899381,0.023370579323582802,0.24411062809846645,-0.224717536743145,0.7210549592551191,0.38603359077998667,-0.5743435713583023,0.034456953464276255,0.21565250318049284,0.542172350326618,-0.2878025982017017,-0.7594160939911472
2,taleb,16,1623403641,-6,0,72,1,-4,100,-4,11,95,-11,-10,4,12,-50,0,13,0.7193150361541414,-0.03621548142602061,-0.6435586169116023,0.2590492132798979,0.9414164907455388,0.18424273396689286,0.06070828012881399,-0.2758696307713388,0.43539597363652066,0.7541761114268214,0.40148642295863396,0.2836501193780875,9,-10,33,11,-6,0,3,0,0,20,-9,0,15,-50,13,13,0.943061978899381,0.023370579323582802,0.24411062809846645,-0.224717536743145,0.7210549592551191,0.38603359077998667,-0.5743435713583023,0.034456953464276255,0.21565250318049284,0.542172350326618,-0.2878025982017017,-0.7594160939911472
2,taleb,17,1623424002,-6,0,72,2,-4,100,-4,12,95,-11,-10,4,12,-50,0,13,0.7178574909899208,-0.03291913230278429,-0.6398919211405767,0.27227771346838253,0.941110308445218,0.182459443673899,0.06431249633745734,-0.27727925290680566,0.4231126882906401,0.7648366847844511,0.39848783120831754,0.2778631784590877,9,-10,33,11,-6,0,3,0,0,20,-9,0,15,-50,13,13,0.943061978899381,0.023370579323582802,0.24411062809846645,-0.224717536743145,0.7210549592551191,0.38603359077998667,-0.5743435713583023,0.034456953464276255,0.21565250318049284,0.542172350326618,-0.2878025982017017,-0.7594160939911472
2,taleb,18,1623444374,-6,0,72,2,-4,100,-4,12,95,-11,-10,4,12,-50,0,13,0.7177859315537954,-0.03209606574979685,-0.6348593741609493,0.2840891492142264,0.9390412134010346,0.17702386248338342,0.0684878481598114,-0.28665922072308986,0.4095376708633658,0.7783074323597805,0.38994033806593764,0.27287903652617707,9,-10,33,11,-6,0,3,0,0,20,-9,0,15,-50,13,13,0.943061978899381,0.023370579323582802,0.24411062809846645,-0.224717536743145,0.7210549592551191,0.38603359077998667,-0.5743435713583023,0.034456953464276255,0.21565250318049284,0.542172350326618,-0.2878025982017017,-0.7594160939911472
2,taleb,19,1623464280,-6,0,72,2,-4,100,-4,12,95,-11,-10,4,12,-50,0,13,0.7194057953386671,-0.037360569419226865,-0.6308785372681947,0.2881867993760555,0.9380538616883887,0.17292024699970565,0.0704497413330494,-0.2918738035873078,0.4000460804953422,0.7856414962409397,0.3866518454474972,0.2706121250530984,9,-10,33,11,-6,0,3,0,0,20,-9,0,15,-50,13,13,0.9439423774197726,0.014934647743017199,0.24368546313550885,-0.22218728487112577,0.7207142156914499,0.38793445305215374,-0.5736943496696371,0.03086550942487834,0.20817767323522815,0.5393511262306698,-0.2933928811330417,-0.7613691845823876
2,taleb,20,1623485794,-6,0,72,2,-4,100,-4,12,95,-11,-10,4,12,-50,0,13,0.7198793757421584,-0.03034872704035279,-0.6321277308457448,0.2850737477888497,0.9369750985629508,0.1679975555494883,0.06509223240079337,-0.29936170397828,0.3940810882782977,0.7870677973537873,0.38701287166661796,0.2746732865487759,9,-10,33,11,-6,0,3,0,0,20,-9,0,15,-50,13,13,0.9439423774197726,0.014934647743017199,0.24368546313550885,-0.22218728487112577,0.7207142156914499,0.38793445305215374,-0.5736943496696371,0.03086550942487834,0.20817767323522815,0.5393511262306698,-0.2933928811330417,-0.7613691845823876
2,taleb,21,1623506023,-6,0,73,3,-3,100,-4,12,95,-10,-10,4,11,-50,0,13,0.7151949828985981,-0.024640774895886855,-0.6403414029055493,0.27901922336752716,0.9357745530064414,0.17128155233820655,0.06633503971426183,-0.30097877135384427,0.39686217203897933,0.7818798479990049,0.3904742960615805,0.2805247631883272,9,-10,33,11,-6,0,3,0,0,20,-9,0,15,-50,13,13,0.9439423774197726,0.014934647743017199,0.24368546313550885,-0.22218728487112577,0.7207142156914499,0.38793445305215374,-0.5736943496696371,0.03086550942487834,0.20817767323522815,0.5393511262306698,-0.2933928811330417,-0.7613691845823876
2,taleb,22,1623527556,-6,0,73,3,-3,100,-4,12,95,-10,-10,4,11,-50,0,13,0.7101079231928824,-0.02464297421392158,-0.6479373625083076,0.27443852889275966,0.9343003889278536,0.17680607579151053,0.06908598443764355,-0.3017440373762226,0.40138283933122393,0.7748084845628129,0.39467090992081044,0.28774728556714363,9,-10,33,11,-6,0,3,0,0,20,-9,0,15,-50,13,13,0.9439423774197726,0.014934647743017199,0.24368546313550885,-0.22218728487112577,0.7207142156914499,0.38793445305215374,-0.5736943496696371,0.03086550942487834,0.20817767323522815,0.5393511262306698,-0.2933928811330417,-0.7613691845823876
2,taleb,23,1623547076,-6,0,73,3,-3,100,-4,12,95,-10,-10,4,11,-50,0,13,0.7107740215973871,-0.029624460190538958,-0.6482561678142345,0.2714525614282534,0.9332306504738279,0.17950531174098297,0.06805864286306051,-0.30368793148553047,0.4076902663161619,0.7676709913500918,0.3978676576185937,0.29354935149104855,9,-10,33,11,-6,0,3,0,0,20,-9,0,15,-50,13,13,0.9437058544541364,0.007556767526947339,0.2429821450934163,-0.2243253948918964,0.728829924377971,0.37177008261029076,-0.5730354730064461,0.047162493180044465,0.20590514197022675,0.5345928717195463,-0.2909707557960396,-0.7662568448108462
2,taleb,24,1623567316,-6,0,73,3,-3,100,-4,12,94,-9,-10,5,11,-50,0,13,0.711599783655271,-0.03051581846829325,-0.648145814210382,0.26944648240606794,0.9322159005808399,0.17956187498206086,0.0630417344398991,-0.30782581113568547,0.4135103540974834,0.7597297814661836,0.40215973240409525,0.30014562263888356,9,-10,33,11,-6,0,3,0,0,20,-9,0,15,-50,13,13,0.9437058544541364,0.007556767526947339,0.2429821450934163,-0.2243253948918964,0.728829924377971,0.37177008261029076,-0.5730354730064461,0.047162493180044465,0.20590514197022675,0.5345928717195463,-0.2909707557960396,-0.7662568448108462
2,taleb,25,1623587965,-6,0,73,3,-3,100,-4,12,94,-9,-10,5,11,-50,0,13,0.7104538051031257,-0.03235188293331611,-0.6505084932089394,0.2665470265875324,0.9314247636158302,0.18174524745540505,0.06016673655771149,-0.3095100662141972,0.4199502347352465,0.7509469134534106,0.4071771419176058,0.3064756231244409,9,-10,33,11,-6,0,3,0,0,20,-9,0,15,-50,13,13,0.9437058544541364,0.007556767526947339,0.2429821450934163,-0.2243253948918964,0.728829924377971,0.37177008261029076,-0.5730354730064461,0.047162493180044465,0.20590514197022675,0.5345928717195463,-0.2909707557960396,-0.7662568448108462
2,taleb,26,1623608061,-6,0,73,3,-3,100,-4,12,94,-9,-10,5,11,-50,0,13,0.7084517807964561,-0.0342147239868275,-0.6538338855267087,0.26348917951282685,0.9307120800812039,0.18353257586012026,0.05861327070107916,-0.3108942659685824,0.42486394582037823,0.742585387016781,0.41288005665726185,0.31239018597720075,9,-10,33,11,-6,0,3,0,0,20,-9,0,15,-50,13,13,0.9437058544541364,0.007556767526947339,0.2429821450934163,-0.2243253948918964,0.728829924377971,0.37177008261029076,-0.5730354730064461,0.047162493180044465,0.20590514197022675,0.5345928717195463,-0.2909707557960396,-0.7662568448108462
2,taleb,27,1623628116,-6,0,73,3,-3,100,-4,12,94,-9,-10,5,11,-50,0,13,0.7078760916606587,-0.03519867432190511,-0.6558376972448967,0.25990243878844843,0.9298511100398221,0.18437477959878368,0.055918146422778175,-0.31345806295516626,0.42941248073340066,0.7343227943551466,0.4181774016442587,0.3185947500885561,9,-5,34,11,-6,0,3,0,0,20,-9,0,15,-50,13,13,0.9418514475716531,0.004535918992034843,0.24879605882128486,-0.2258226015153179,0.7154036411252166,0.37078520864028186,-0.591439408984747,0.030255444099843612,0.2265962695696298,0.5248661016175576,-0.28350126917865565,-0.7699329420768597
2,taleb,28,1623649369,-6,0,73,3,-3,100,-4,12,94,-9,-10,6,11,-50,0,13,0.7083013591054895,-0.03613671147658097,-0.6570817342701419,0.25543450803675277,0.9284674683344485,0.1878800752880604,0.053552452136163775,-0.3158818053480298,0.43519302598787496,0.7252210721554806,0.42211065238070183,0.3263188972906833,9,-5,34,11,-6,0,3,0,0,20,-9,0,15,-50,13,13,0.9418514475716531,0.004535918992034843,0.24879605882128486,-0.2258226015153179,0.7154036411252166,0.37078520864028186,-0.591439408984747,0.030255444099843612,0.2265962695696298,0.5248661016175576,-0.28350126917865565,-0.7699329420768597
2,taleb,29,1623669512,-6,0,73,3,-3,100,-4,12,94,-9,-10,6,11,-50,0,13,0.7090831098650432,-0.03851860771157381,-0.6573063866065532,0.2523205202213616,0.927120962972688,0.1937620231341701,0.052841082289655755,-0.3164028459975678,0.4406823955108089,0.7169349527015692,0.4249454159440934,0.3335036615973695,9,-5,34,11,-6,0,3,0,0,20,-9,0,15,-50,13,13,0.9418514475716531,0.004535918992034843,0.24879605882128486,-0.2258226015153179,0.7154036411252166,0.37078520864028186,-0.591439408984747,0.030255444099843612,0.2265962695696298,0.5248661016175576,-0.28350126917865565,-0.7699329420768597
2,taleb,30,1623689858,-6,0,73,3,-3,100,-4,12,94,-9,-10,6,11,-50,0,13,0.7100294343389552,-0.04016401414019132,-0.6568737551186632,0.2505230424755723,0.9261902495391254,0.1975196771854917,0.052573392902983906,-0.31684945899782463,0.44366018016765457,0.7113717676193781,0.42729013621389833,0.33843609619999304,9,-5,34,11,-6,0,3,0,0,20,-9,0,15,-50,13,13,0.9418514475716531,0.004535918992034843,0.24879605882128486,-0.2258226015153179,0.7154036411252166,0.37078520864028186,-0.591439408984747,0.030255444099843612,0.2265962695696298,0.5248661016175576,-0.28350126917865565,-0.7699329420768597
2,taleb,31,1623709178,-6,0,73,3,-3,100,-4,12,94,-9,-10,6,11,-50,0,13,0.7101864734938326,-0.03962863455812274,-0.6568192328219342,0.25030603312568966,0.925821197163958,0.19777057636886733,0.052802816581092066,-0.3177321436227043,0.442632389619365,0.7103822832886113,0.4287725682166763,0.33998185678574505,9,-5,34,11,-6,0,3,0,0,20,-9,0,15,-50,13,13,0.9418514475716531,0.004535918992034843,0.24879605882128486,-0.2258226015153179,0.7154036411252166,0.37078520864028186,-0.591439408984747,0.030255444099843612,0.2265962695696298,0.5248661016175576,-0.28350126917865565,-0.7699329420768597
2,taleb,32,1623729182,-6,0,73,3,-3,100,-4,12,95,-7,-10,7,11,-50,0,13,0.7102493148396167,-0.03900994694107885,-0.6564600843297008,0.2511656089631139,0.9262119332143439,0.19629507786007147,0.05402636168940203,-0.31730236675325246,0.43938365097314314,0.7130536289997058,0.4292274614643036,0.33802413331279874,9,4,34,11,-6,0,3,0,0,20,-9,0,15,-50,13,14,0.9433460468810255,0.0036381301130477273,0.2456221573553467,-0.22305785292923194,0.7202471833213429,0.36504157367094564,-0.5888833877567528,0.034713212371976304,0.22735404804699708,0.522804457575925,-0.29320228181256364,-0.7674751180633904
2,taleb,33,1623749830,-6,0,73,3,-3,100,-4,12,95,-7,-10,7,11,-50,0,13,0.711789319911555,-0.03900335706647941,-0.6541185544231811,0.25291004248779775,0.9271803050888071,0.19421368987020998,0.05498733212921578,-0.3155852663751742,0.4347202258432004,0.7190309975339461,0.42768055059507104,0.33331980952228113,9,4,34,11,-6,0,3,0,0,20,-9,0,15,-50,13,14,0.9433460468810255,0.0036381301130477273,0.2456221573553467,-0.22305785292923194,0.7202471833213429,0.36504157367094564,-0.5888833877567528,0.034713212371976304,0.22735404804699708,0.522804457575925,-0.29320228181256364,-0.7674751180633904
2,taleb,34,1623770786,-6,0,73,3,-3,100,-4,12,95,-7,-10,7,11,-50,0,13,0.7137007168766818,-0.038811516777389955,-0.6507030118406045,0.25634042582311434,0.9282729009269293,0.1931502508231336,0.05702500339320632,-0.3126507532775546,0.4293841897210697,0.7275454952943268,0.42393072447229363,0.3264804889913135,9,4,34,11,-6,0,3,0,0,20,-9,0,15,-50,13,14,0.9433460468810255,0.0036381301130477273,0.2456221573553467,-0.22305785292923194,0.7202471833213429,0.36504157367094564,-0.5888833877567528,0.034713212371976304,0.22735404804699708,0.522804457575925,-0.29320228181256364,-0.7674751180633904
2,taleb,35,1623792106,-6,0,73,2,-4,100,-4,12,95,-7,-10,7,11,-50,0,13,0.7157534017060533,-0.0375433185605412,-0.6467912506518525,0.26066936124590484,0.9295190976811901,0.19192783172670524,0.060334803111809415,-0.30905923139981467,0.4230463490871665,0.738063718239265,0.41873797886858405,0.3177298197289653,9,4,34,11,-6,0,3,0,0,20,-9,0,15,-50,13,14,0.9433460468810255,0.0036381301130477273,0.2456221573553467,-0.22305785292923194,0.7202471833213429,0.36504157367094564,-0.5888833877567528,0.034713212371976304,0.22735404804699708,0.522804457575925,-0.29320228181256364,-0.7674751180633904
2,taleb,36,1623813565,-6,0,73,2,-4,100,-4,12,95,-7,-10,7,11,-50,0,13,0.7174976676013336,-0.035565983395679956,-0.6429084233962716,0.265708087141369,0.9311802793017314,0.1894281135075301,0.06388943731065069,-0.3048579334345917,0.41412817453105105,0.7505628583984636,0.41307048383548334,0.3074508497066226,9,13,35,11,-6,0,3,0,0,20,-9,0,15,-50,13,14,0.9447600352208487,0.003452367186792815,0.23941319061811278,-0.22382567158937441,0.7106891672289508,0.37720113497320434,-0.5929314917622794,0.032748504003168075,0.22769990736994422,0.5300003188499819,-0.29662086732156473,-0.7610968888408107
2,taleb,37,1623833405,-6,0,73,2,-4,100,-4,12,95,-7,-10,7,11,-50,0,13,0.7194762921214128,-0.03389746984724432,-0.6387407773086933,0.27058255052890146,0.9330503730096709,0.18479992088408367,0.0675884123751882,-0.3011606543121223,0.40464786929223934,0.7626620916531374,0.4080390083053234,0.2968346382799986,9,13,35,11,-6,0,3,0,0,20,-9,0,15,-50,13,14,0.9447600352208487,0.003452367186792815,0.23941319061811278,-0.22382567158937441,0.7106891672289508,0.37720113497320434,-0.5929314917622794,0.032748504003168075,0.22769990736994422,0.5300003188499819,-0.29662086732156473,-0.7610968888408107
2,taleb,38,1623854538,-6,0,73,2,-4,100,-4,12,95,-7,-10,7,11,-50,0,13,0.7205434365749073,-0.034373282763049864,-0.6359634913176482,0.2742005503029527,0.9344672071674408,0.1799954045328654,0.07296389282977475,-0.29841063309508964,0.39621593562187923,0.7732859443067569,0.40288654778643257,0.2876181657314327,9,13,35,11,-6,0,3,0,0,20,-9,0,15,-50,13,14,0.9447600352208487,0.003452367186792815,0.23941319061811278,-0.22382567158937441,0.7106891672289508,0.37720113497320434,-0.5929314917622794,0.032748504003168075,0.22769990736994422,0.5300003188499819,-0.29662086732156473,-0.7610968888408107
2,taleb,39,1623875096,-6,0,73,2,-4,100,-4,12,95,-7,-10,7,12,-50,0,13,0.7182382141659474,-0.04652198777683359,-0.6387384582110948,0.2719974724176257,0.9339065016585655,0.17634755194875706,0.07972601990980474,-0.30060587378864617,0.3913070427351563,0.7794817477427004,0.39857306379798363,0.28359568932837753,9,13,35,11,-6,0,3,0,0,20,-9,0,15,-50,13,14,0.9447600352208487,0.003452367186792815,0.23941319061811278,-0.22382567158937441,0.7106891672289508,0.37720113497320434,-0.5929314917622794,0.032748504003168075,0.22769990736994422,0.5300003188499819,-0.29662086732156473,-0.7610968888408107
2,taleb,40,1623895024,-6,0,73,2,-4,100,-4,12,95,-7,-10,7,12,-50,0,13,0.7198692905247644,-0.04075072948601743,-0.6396937789184178,0.2663068201403506,0.9330154304200668,0.16871798211325356,0.07050925171792516,-0.30991101474007166,0.3879464764466842,0.7783666008538157,0.3985748720041653,0.2911718331910553,9,15,35,11,-6,0,3,0,0,20,-9,0,15,-50,13,14,0.9429575943476787,0.0051291494187951925,0.24504977362988117,-0.22528942635262125,0.7107545438636862,0.38745323081635946,-0.5861127217390688,0.03434904368755058,0.22067861475467415,0.5374812943904517,-0.2979918318384548,-0.7573741969852203
2,taleb,41,1623915875,-6,0,73,2,-4,100,-4,12,95,-7,-10,7,12,-50,0,13,0.7170366283261225,-0.04186945942682963,-0.6464335769118952,0.2573498072300908,0.9306887126239684,0.17414701627810247,0.07379606176800699,-0.31312205401194737,0.39298643846769676,0.7704193031504504,0.40008494360376196,0.30322894545923806,9,15,35,11,-6,0,3,0,0,20,-9,0,15,-50,13,14,0.9429575943476787,0.0051291494187951925,0.24504977362988117,-0.22528942635262125,0.7107545438636862,0.38745323081635946,-0.5861127217390688,0.03434904368755058,0.22067861475467415,0.5374812943904517,-0.2979918318384548,-0.7573741969852203
